project_id,name,state,district,project_type,land_area_hectares,affected_families,compensation_percentage,approval_delay_days,legal_disputes_count,documentation_complete,notification_complete,possession_percentage,rehabilitation_percentage,stakeholder_responsiveness,historical_district_delay_score,current_stage,actual_delay_days,delayed_flag
LA-TA-2026-0670,Salem Multi-Village Barrage & Micro-Irrigation Canal,Tamil Nadu,Salem,Irrigation & Water Reservoirs,1097.3,606,1.3,15,1,True,False,0.0,0.0,High,4.5,Preliminary Investigation,38,0
LA-UT-2026-0671,Kanpur Ring-Rail & Transit Oriented Development,Uttar Pradesh,Kanpur,Urban Metros & Smart Cities,173.0,318,74.6,44,0,True,True,30.7,57.0,Low,5.7,Rehabilitation & Resettlement (R&R),47,0
LA-MA-2026-0672,Thane Bypass 6-Lane Expressway Expansion,Maharashtra,Thane,Highways & Expressways,893.8,541,74.3,28,0,True,True,89.6,74.8,Medium,7.3,Final Acquisition Complete,24,0
LA-AN-2026-0673,Visakhapatnam Bypass 6-Lane Expressway Expansion,Andhra Pradesh,Visakhapatnam,Highways & Expressways,204.8,462,3.7,1,2,True,False,0.0,0.0,High,3.8,Preliminary Investigation,42,0
LA-JH-2026-0674,Ranchi Dedicated Freight Rail Freight Corridor & Terminal,Jharkhand,Ranchi,Railways & Dedicated Freight,330.8,570,89.7,5,0,True,True,64.9,57.3,Medium,7.1,Final Acquisition Complete,0,0
LA-OD-2026-0675,Sambalpur Multi-Village Barrage & Micro-Irrigation Canal,Odisha,Sambalpur,Irrigation & Water Reservoirs,365.1,255,22.9,58,3,True,True,4.1,7.7,High,6.1,Compensation Assessment,122,1
LA-AN-2026-0676,Kurnool Bypass 6-Lane Expressway Expansion,Andhra Pradesh,Kurnool,Highways & Expressways,75.1,173,84.0,11,0,True,True,88.9,63.8,High,5.3,Possession (Sec 38),0,0
LA-OD-2026-0677,Sundargarh Dedicated Freight Rail Freight Corridor & Terminal,Odisha,Sundargarh,Railways & Dedicated Freight,438.4,849,10.7,42,1,True,True,0.0,0.0,Medium,7.1,Land Survey & Demarcation,87,1
LA-MA-2026-0678,Nashik Ultra-Mega 500MW Solar Photovoltaic Park,Maharashtra,Nashik,Renewable Energy & Solar Parks,936.1,1451,79.7,26,1,True,True,98.2,67.4,High,5.3,Final Acquisition Complete,22,0
LA-JH-2026-0679,Dhanbad Multimodal Logistics Hub & Industrial Township,Jharkhand,Dhanbad,Industrial Corridors & SEZ,405.3,390,97.5,23,0,True,True,91.8,55.3,High,6.8,Possession (Sec 38),1,0
LA-GU-2026-0680,Ahmedabad Multimodal Logistics Hub & Industrial Township,Gujarat,Ahmedabad,Industrial Corridors & SEZ,543.8,679,0.4,6,1,True,True,0.0,0.0,High,3.1,Notification (Sec 11),22,0
LA-OD-2026-0681,Sambalpur Dedicated Freight Rail Freight Corridor & Terminal,Odisha,Sambalpur,Railways & Dedicated Freight,535.0,833,1.3,13,0,True,True,0.0,0.0,Low,6.2,Land Survey & Demarcation,54,1
LA-JH-2026-0682,East Singhbhum Block-IV Mineral Extraction & Processing Node,Jharkhand,East Singhbhum,Mining & Coal Exploration,826.8,1997,7.9,36,0,True,True,0.0,0.0,High,6.9,Land Survey & Demarcation,50,0
LA-TA-2026-0683,Coimbatore Ring-Rail & Transit Oriented Development,Tamil Nadu,Coimbatore,Urban Metros & Smart Cities,693.8,523,1.5,3,0,False,True,0.0,0.0,High,3.9,Notification (Sec 11),31,0
LA-JH-2026-0684,Dhanbad Multi-Village Barrage & Micro-Irrigation Canal,Jharkhand,Dhanbad,Irrigation & Water Reservoirs,104.8,235,29.9,89,3,True,True,33.0,57.7,Low,7.1,Compensation Disbursement,140,1
LA-MA-2026-0685,Aurangabad Bypass 6-Lane Expressway Expansion,Maharashtra,Aurangabad,Highways & Expressways,422.2,431,11.5,35,0,True,False,0.0,0.0,Medium,5.3,Preliminary Investigation,43,0
LA-JH-2026-0686,Dhanbad Ultra-Mega 500MW Solar Photovoltaic Park,Jharkhand,Dhanbad,Renewable Energy & Solar Parks,431.4,276,11.1,8,2,True,False,0.0,0.0,Medium,6.9,Preliminary Investigation,74,1
LA-MA-2026-0687,Pune Multi-Village Barrage & Micro-Irrigation Canal,Maharashtra,Pune,Irrigation & Water Reservoirs,943.3,2125,42.6,53,4,True,True,0.4,15.6,Low,4.4,Compensation Assessment,120,1
LA-JH-2026-0688,Bokaro Multi-Village Barrage & Micro-Irrigation Canal,Jharkhand,Bokaro,Irrigation & Water Reservoirs,186.9,257,99.5,29,0,True,True,74.7,59.7,Low,6.0,Final Acquisition Complete,24,0
LA-MA-2026-0689,Aurangabad Ring-Rail & Transit Oriented Development,Maharashtra,Aurangabad,Urban Metros & Smart Cities,692.5,1718,91.6,14,0,True,True,92.5,53.8,Medium,5.8,Final Acquisition Complete,5,0
LA-TA-2026-0690,Madurai Dedicated Freight Rail Freight Corridor & Terminal,Tamil Nadu,Madurai,Railways & Dedicated Freight,587.5,437,41.3,66,1,True,True,31.7,39.7,Medium,4.7,Rehabilitation & Resettlement (R&R),80,1
LA-AN-2026-0691,Vijayawada Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Vijayawada,Renewable Energy & Solar Parks,88.4,203,9.3,13,0,False,True,0.0,0.0,Medium,4.6,Notification (Sec 11),52,1
LA-OD-2026-0692,Sundargarh Ring-Rail & Transit Oriented Development,Odisha,Sundargarh,Urban Metros & Smart Cities,67.1,65,11.5,31,0,True,True,0.0,0.0,Low,7.0,Land Survey & Demarcation,81,1
LA-GU-2026-0693,Vadodara Ultra-Mega 500MW Solar Photovoltaic Park,Gujarat,Vadodara,Renewable Energy & Solar Parks,607.0,1350,27.9,16,5,False,True,18.2,24.2,Medium,3.7,Rehabilitation & Resettlement (R&R),111,1
LA-TA-2026-0694,Chennai Ring-Rail & Transit Oriented Development,Tamil Nadu,Chennai,Urban Metros & Smart Cities,977.0,1643,21.9,18,0,True,True,12.4,8.7,High,4.4,Compensation Assessment,14,0
LA-AN-2026-0695,Kurnool Block-IV Mineral Extraction & Processing Node,Andhra Pradesh,Kurnool,Mining & Coal Exploration,1153.4,1654,3.6,43,1,True,True,0.0,0.0,Medium,5.5,Land Survey & Demarcation,95,1
LA-OD-2026-0696,Balasore Block-IV Mineral Extraction & Processing Node,Odisha,Balasore,Mining & Coal Exploration,340.8,341,75.2,32,2,True,True,10.5,30.3,High,5.1,Compensation Disbursement,42,0
LA-MA-2026-0697,Bhopal Ring-Rail & Transit Oriented Development,Madhya Pradesh,Bhopal,Urban Metros & Smart Cities,281.0,173,78.3,14,0,True,True,84.4,65.7,Medium,5.3,Final Acquisition Complete,7,0
LA-AN-2026-0698,Guntur Dedicated Freight Rail Freight Corridor & Terminal,Andhra Pradesh,Guntur,Railways & Dedicated Freight,298.4,539,7.6,2,1,False,False,0.0,0.0,High,5.0,Preliminary Investigation,56,1
LA-JH-2026-0699,East Singhbhum Ring-Rail & Transit Oriented Development,Jharkhand,East Singhbhum,Urban Metros & Smart Cities,660.0,389,32.1,36,1,True,True,30.3,20.7,Medium,6.8,Compensation Disbursement,73,1
LA-GU-2026-0700,Ahmedabad Block-IV Mineral Extraction & Processing Node,Gujarat,Ahmedabad,Mining & Coal Exploration,418.6,550,55.6,15,2,True,True,48.9,46.1,Medium,3.2,Compensation Disbursement,28,0
LA-JH-2026-0701,Ranchi Ring-Rail & Transit Oriented Development,Jharkhand,Ranchi,Urban Metros & Smart Cities,945.6,1820,81.4,12,0,True,True,83.3,82.9,Low,7.4,Final Acquisition Complete,12,0
LA-OD-2026-0702,Balasore Multi-Village Barrage & Micro-Irrigation Canal,Odisha,Balasore,Irrigation & Water Reservoirs,886.3,1945,71.5,10,0,True,True,78.9,76.2,Medium,5.6,Final Acquisition Complete,7,0
LA-AN-2026-0703,Vijayawada Dedicated Freight Rail Freight Corridor & Terminal,Andhra Pradesh,Vijayawada,Railways & Dedicated Freight,394.9,965,83.4,11,0,True,True,98.3,70.5,High,4.9,Possession (Sec 38),0,0
LA-TA-2026-0704,Salem Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Salem,Renewable Energy & Solar Parks,1112.7,1101,10.1,38,0,False,True,0.0,0.0,Medium,3.9,Land Survey & Demarcation,75,1
LA-TA-2026-0705,Madurai Dedicated Freight Rail Freight Corridor & Terminal,Tamil Nadu,Madurai,Railways & Dedicated Freight,768.3,1571,96.3,24,0,True,True,60.6,56.0,High,4.2,Possession (Sec 38),0,0
LA-MA-2026-0706,Bhopal Multimodal Logistics Hub & Industrial Township,Madhya Pradesh,Bhopal,Industrial Corridors & SEZ,1188.2,908,13.8,8,1,False,True,0.0,0.0,High,5.2,Land Survey & Demarcation,61,1
LA-OD-2026-0707,Sundargarh Ultra-Mega 500MW Solar Photovoltaic Park,Odisha,Sundargarh,Renewable Energy & Solar Parks,1193.1,704,5.3,40,2,False,True,0.0,0.0,High,7.5,Notification (Sec 11),109,1
LA-GU-2026-0708,Vadodara Multimodal Logistics Hub & Industrial Township,Gujarat,Vadodara,Industrial Corridors & SEZ,123.5,282,81.1,5,0,True,True,86.0,69.0,High,4.1,Final Acquisition Complete,0,0
LA-AN-2026-0709,Visakhapatnam Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Visakhapatnam,Renewable Energy & Solar Parks,706.3,1545,79.7,1,0,True,True,72.7,58.9,Medium,3.6,Final Acquisition Complete,0,0
LA-AN-2026-0710,Guntur Block-IV Mineral Extraction & Processing Node,Andhra Pradesh,Guntur,Mining & Coal Exploration,540.7,1227,97.5,21,0,True,True,99.6,87.7,Medium,4.5,Possession (Sec 38),9,0
LA-OD-2026-0711,Balasore Bypass 6-Lane Expressway Expansion,Odisha,Balasore,Highways & Expressways,657.1,584,94.7,13,1,True,True,74.8,64.1,High,5.1,Final Acquisition Complete,2,0
LA-MA-2026-0712,Jabalpur Bypass 6-Lane Expressway Expansion,Madhya Pradesh,Jabalpur,Highways & Expressways,1069.4,1589,74.1,25,0,True,True,71.1,83.4,Low,6.2,Possession (Sec 38),25,0
LA-OD-2026-0713,Bhubaneswar Multimodal Logistics Hub & Industrial Township,Odisha,Bhubaneswar,Industrial Corridors & SEZ,814.7,528,96.8,25,1,True,True,61.5,55.0,High,4.6,Final Acquisition Complete,11,0
LA-JH-2026-0714,Ranchi Dedicated Freight Rail Freight Corridor & Terminal,Jharkhand,Ranchi,Railways & Dedicated Freight,336.7,270,35.7,32,4,True,True,4.2,4.0,Low,7.8,Objection / Legal Hearing (Sec 15),112,1
LA-MA-2026-0715,Indore Ultra-Mega 500MW Solar Photovoltaic Park,Madhya Pradesh,Indore,Renewable Energy & Solar Parks,766.5,743,59.5,72,2,True,True,48.2,58.9,High,4.5,Rehabilitation & Resettlement (R&R),87,1
LA-GU-2026-0716,Vadodara Ring-Rail & Transit Oriented Development,Gujarat,Vadodara,Urban Metros & Smart Cities,518.0,722,24.9,49,0,False,True,2.6,19.1,High,3.6,Compensation Assessment,63,0
LA-MA-2026-0717,Gwalior Block-IV Mineral Extraction & Processing Node,Madhya Pradesh,Gwalior,Mining & Coal Exploration,277.7,611,86.9,12,0,True,True,72.9,83.7,High,4.9,Final Acquisition Complete,0,0
LA-AN-2026-0718,Visakhapatnam Ring-Rail & Transit Oriented Development,Andhra Pradesh,Visakhapatnam,Urban Metros & Smart Cities,387.5,511,2.5,39,0,True,False,0.0,0.0,High,3.9,Preliminary Investigation,39,0
LA-JH-2026-0719,Ranchi Block-IV Mineral Extraction & Processing Node,Jharkhand,Ranchi,Mining & Coal Exploration,99.6,59,86.1,27,0,True,True,99.4,91.9,Medium,7.6,Final Acquisition Complete,21,0
LA-UT-2026-0720,Gorakhpur Bypass 6-Lane Expressway Expansion,Uttar Pradesh,Gorakhpur,Highways & Expressways,1018.4,2047,7.5,10,0,False,False,0.0,0.0,Medium,6.5,Preliminary Investigation,71,1
LA-OD-2026-0721,Sambalpur Multi-Village Barrage & Micro-Irrigation Canal,Odisha,Sambalpur,Irrigation & Water Reservoirs,179.2,355,30.5,11,0,False,True,13.0,51.1,High,6.7,Rehabilitation & Resettlement (R&R),40,0
LA-UT-2026-0722,Lucknow Ultra-Mega 500MW Solar Photovoltaic Park,Uttar Pradesh,Lucknow,Renewable Energy & Solar Parks,947.1,1278,20.6,65,4,False,True,6.9,2.0,High,4.9,Compensation Assessment,131,1
LA-MA-2026-0723,Nagpur Multimodal Logistics Hub & Industrial Township,Maharashtra,Nagpur,Industrial Corridors & SEZ,620.2,784,91.8,3,1,True,True,98.1,88.1,High,4.2,Final Acquisition Complete,0,0
LA-JH-2026-0724,Bokaro Bypass 6-Lane Expressway Expansion,Jharkhand,Bokaro,Highways & Expressways,415.6,880,13.3,36,4,True,True,2.5,17.3,Low,6.1,Compensation Assessment,119,1
LA-MA-2026-0725,Indore Multimodal Logistics Hub & Industrial Township,Madhya Pradesh,Indore,Industrial Corridors & SEZ,1005.3,576,63.9,72,5,True,True,44.9,28.4,High,4.2,Compensation Disbursement,128,1
LA-OD-2026-0726,Sundargarh Multimodal Logistics Hub & Industrial Township,Odisha,Sundargarh,Industrial Corridors & SEZ,1107.4,1496,1.9,33,0,True,True,0.0,0.0,Low,7.2,Notification (Sec 11),91,1
LA-MA-2026-0727,Bhopal Ring-Rail & Transit Oriented Development,Madhya Pradesh,Bhopal,Urban Metros & Smart Cities,597.5,1193,82.0,23,0,True,True,71.9,71.8,Medium,5.0,Final Acquisition Complete,7,0
LA-TA-2026-0728,Coimbatore Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Coimbatore,Renewable Energy & Solar Parks,635.3,636,85.9,77,1,True,True,47.1,51.0,High,3.5,Compensation Disbursement,58,0
LA-GU-2026-0729,Surat Block-IV Mineral Extraction & Processing Node,Gujarat,Surat,Mining & Coal Exploration,259.1,178,13.3,33,2,True,True,9.4,11.9,Medium,4.0,Objection / Legal Hearing (Sec 15),83,1
LA-OD-2026-0730,Sundargarh Multimodal Logistics Hub & Industrial Township,Odisha,Sundargarh,Industrial Corridors & SEZ,456.5,928,29.6,18,1,False,True,9.6,4.1,Medium,7.0,Compensation Assessment,90,1
LA-AN-2026-0731,Visakhapatnam Multi-Village Barrage & Micro-Irrigation Canal,Andhra Pradesh,Visakhapatnam,Irrigation & Water Reservoirs,701.4,1547,87.8,31,1,False,True,39.5,45.8,Low,4.2,Compensation Disbursement,68,1
LA-OD-2026-0732,Bhubaneswar Multi-Village Barrage & Micro-Irrigation Canal,Odisha,Bhubaneswar,Irrigation & Water Reservoirs,404.9,927,7.7,42,2,False,False,0.0,0.0,High,4.4,Preliminary Investigation,111,1
LA-MA-2026-0733,Nagpur Multi-Village Barrage & Micro-Irrigation Canal,Maharashtra,Nagpur,Irrigation & Water Reservoirs,391.3,604,82.4,65,1,True,True,43.7,62.8,High,4.1,Compensation Disbursement,45,0
LA-AN-2026-0734,Visakhapatnam Bypass 6-Lane Expressway Expansion,Andhra Pradesh,Visakhapatnam,Highways & Expressways,1030.1,2102,52.6,57,3,True,True,34.7,58.8,Medium,3.9,Compensation Disbursement,101,1
LA-JH-2026-0735,Dhanbad Block-IV Mineral Extraction & Processing Node,Jharkhand,Dhanbad,Mining & Coal Exploration,135.6,167,84.9,60,3,True,True,34.3,16.7,Low,6.3,Compensation Disbursement,110,1
LA-AN-2026-0736,Guntur Ring-Rail & Transit Oriented Development,Andhra Pradesh,Guntur,Urban Metros & Smart Cities,1196.7,2111,84.2,1,0,True,True,95.0,87.5,Medium,5.2,Possession (Sec 38),0,0
LA-UT-2026-0737,Varanasi Ring-Rail & Transit Oriented Development,Uttar Pradesh,Varanasi,Urban Metros & Smart Cities,90.9,161,1.5,12,1,False,True,0.0,0.0,High,5.7,Notification (Sec 11),73,1
LA-TA-2026-0738,Madurai Multimodal Logistics Hub & Industrial Township,Tamil Nadu,Madurai,Industrial Corridors & SEZ,631.7,1504,79.5,20,2,True,True,36.8,18.2,Medium,4.7,Compensation Disbursement,37,0
LA-AN-2026-0739,Vijayawada Ring-Rail & Transit Oriented Development,Andhra Pradesh,Vijayawada,Urban Metros & Smart Cities,390.6,633,7.0,36,0,False,False,0.0,0.0,High,4.5,Preliminary Investigation,76,1
LA-MA-2026-0740,Nagpur Bypass 6-Lane Expressway Expansion,Maharashtra,Nagpur,Highways & Expressways,951.8,889,1.2,19,0,False,True,0.0,0.0,Medium,4.3,Land Survey & Demarcation,63,1
LA-UT-2026-0741,Gorakhpur Dedicated Freight Rail Freight Corridor & Terminal,Uttar Pradesh,Gorakhpur,Railways & Dedicated Freight,511.4,1110,37.9,21,2,False,True,49.2,28.0,High,6.0,Compensation Disbursement,90,1
LA-TA-2026-0742,Madurai Multimodal Logistics Hub & Industrial Township,Tamil Nadu,Madurai,Industrial Corridors & SEZ,68.2,147,8.1,22,2,True,True,0.0,0.0,Medium,4.5,Land Survey & Demarcation,84,1
LA-AN-2026-0743,Visakhapatnam Block-IV Mineral Extraction & Processing Node,Andhra Pradesh,Visakhapatnam,Mining & Coal Exploration,1108.3,1700,7.1,23,1,False,False,0.0,0.0,High,3.8,Preliminary Investigation,76,1
LA-JH-2026-0744,East Singhbhum Bypass 6-Lane Expressway Expansion,Jharkhand,East Singhbhum,Highways & Expressways,520.2,608,1.5,10,1,False,True,0.0,0.0,High,6.9,Land Survey & Demarcation,80,1
LA-JH-2026-0745,Bokaro Multi-Village Barrage & Micro-Irrigation Canal,Jharkhand,Bokaro,Irrigation & Water Reservoirs,581.4,573,64.1,74,1,True,True,29.3,35.1,Low,6.2,Rehabilitation & Resettlement (R&R),111,1
LA-AN-2026-0746,Kurnool Block-IV Mineral Extraction & Processing Node,Andhra Pradesh,Kurnool,Mining & Coal Exploration,258.2,631,73.9,9,0,True,True,73.3,98.0,Medium,4.9,Final Acquisition Complete,0,0
LA-MA-2026-0747,Gwalior Dedicated Freight Rail Freight Corridor & Terminal,Madhya Pradesh,Gwalior,Railways & Dedicated Freight,386.3,335,25.3,5,2,False,True,10.9,3.1,High,5.0,Compensation Assessment,79,1
LA-MA-2026-0748,Nashik Multi-Village Barrage & Micro-Irrigation Canal,Maharashtra,Nashik,Irrigation & Water Reservoirs,1001.8,1915,31.2,51,3,True,True,15.1,53.2,Medium,4.8,Rehabilitation & Resettlement (R&R),107,1
LA-GU-2026-0749,Rajkot Ultra-Mega 500MW Solar Photovoltaic Park,Gujarat,Rajkot,Renewable Energy & Solar Parks,285.5,490,5.5,39,0,False,False,0.0,0.0,High,4.3,Preliminary Investigation,68,1
LA-MA-2026-0750,Nagpur Multi-Village Barrage & Micro-Irrigation Canal,Maharashtra,Nagpur,Irrigation & Water Reservoirs,424.0,766,4.3,2,2,False,True,0.0,0.0,Medium,3.9,Notification (Sec 11),76,1
LA-GU-2026-0751,Surat Multi-Village Barrage & Micro-Irrigation Canal,Gujarat,Surat,Irrigation & Water Reservoirs,431.9,848,6.1,20,0,True,True,0.0,0.0,Medium,3.8,Notification (Sec 11),26,0
LA-GU-2026-0752,Rajkot Multi-Village Barrage & Micro-Irrigation Canal,Gujarat,Rajkot,Irrigation & Water Reservoirs,381.0,387,9.1,30,1,False,False,0.0,0.0,Medium,4.3,Preliminary Investigation,88,1
LA-TA-2026-0753,Chennai Multi-Village Barrage & Micro-Irrigation Canal,Tamil Nadu,Chennai,Irrigation & Water Reservoirs,201.7,236,8.9,27,2,True,True,0.0,0.0,Low,4.6,Notification (Sec 11),98,1
LA-JH-2026-0754,Ranchi Ultra-Mega 500MW Solar Photovoltaic Park,Jharkhand,Ranchi,Renewable Energy & Solar Parks,321.5,377,78.2,12,3,True,True,31.7,23.9,High,7.0,Compensation Disbursement,57,1
LA-JH-2026-0755,Hazaribagh Multi-Village Barrage & Micro-Irrigation Canal,Jharkhand,Hazaribagh,Irrigation & Water Reservoirs,230.9,362,15.1,36,3,True,True,7.4,17.9,High,5.9,Objection / Legal Hearing (Sec 15),101,1
LA-JH-2026-0756,Ranchi Multimodal Logistics Hub & Industrial Township,Jharkhand,Ranchi,Industrial Corridors & SEZ,473.7,1165,13.9,27,1,False,True,0.0,0.0,High,7.5,Notification (Sec 11),101,1
LA-AN-2026-0757,Visakhapatnam Dedicated Freight Rail Freight Corridor & Terminal,Andhra Pradesh,Visakhapatnam,Railways & Dedicated Freight,1194.0,2067,37.8,32,3,False,True,10.4,1.0,High,3.7,Compensation Assessment,105,1
LA-UT-2026-0758,Gorakhpur Dedicated Freight Rail Freight Corridor & Terminal,Uttar Pradesh,Gorakhpur,Railways & Dedicated Freight,345.4,453,24.5,17,2,False,True,1.9,5.3,Medium,6.2,Compensation Assessment,100,1
LA-TA-2026-0759,Coimbatore Ring-Rail & Transit Oriented Development,Tamil Nadu,Coimbatore,Urban Metros & Smart Cities,715.8,1266,81.7,10,0,True,True,97.2,50.6,Medium,4.0,Possession (Sec 38),0,0
LA-UT-2026-0760,Agra Dedicated Freight Rail Freight Corridor & Terminal,Uttar Pradesh,Agra,Railways & Dedicated Freight,325.4,183,87.9,36,0,True,True,35.3,43.1,High,5.7,Rehabilitation & Resettlement (R&R),15,0
LA-AN-2026-0761,Guntur Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Guntur,Renewable Energy & Solar Parks,758.5,1236,11.5,15,2,False,True,0.0,0.0,High,4.6,Land Survey & Demarcation,80,1
LA-UT-2026-0762,Agra Dedicated Freight Rail Freight Corridor & Terminal,Uttar Pradesh,Agra,Railways & Dedicated Freight,1190.8,1954,15.6,57,4,True,True,11.7,14.7,Medium,5.3,Objection / Legal Hearing (Sec 15),119,1
LA-GU-2026-0763,Vadodara Multimodal Logistics Hub & Industrial Township,Gujarat,Vadodara,Industrial Corridors & SEZ,615.2,962,51.3,32,1,False,True,40.3,29.3,High,3.5,Compensation Disbursement,58,0
LA-TA-2026-0764,Salem Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Salem,Renewable Energy & Solar Parks,1169.7,1544,65.2,83,5,True,True,15.5,46.0,High,3.6,Rehabilitation & Resettlement (R&R),127,1
LA-TA-2026-0765,Coimbatore Block-IV Mineral Extraction & Processing Node,Tamil Nadu,Coimbatore,Mining & Coal Exploration,898.0,2035,8.3,29,0,True,False,0.0,0.0,Medium,4.0,Preliminary Investigation,33,0
LA-OD-2026-0766,Sambalpur Dedicated Freight Rail Freight Corridor & Terminal,Odisha,Sambalpur,Railways & Dedicated Freight,101.2,56,26.1,64,1,True,True,10.3,8.9,High,6.1,Compensation Assessment,87,1
LA-TA-2026-0767,Coimbatore Multimodal Logistics Hub & Industrial Township,Tamil Nadu,Coimbatore,Industrial Corridors & SEZ,826.4,1084,7.1,26,0,False,False,0.0,0.0,Medium,3.4,Preliminary Investigation,59,1
LA-MA-2026-0768,Aurangabad Multi-Village Barrage & Micro-Irrigation Canal,Maharashtra,Aurangabad,Irrigation & Water Reservoirs,369.2,478,11.5,45,2,False,False,0.0,0.0,High,5.0,Preliminary Investigation,109,1
LA-MA-2026-0769,Gwalior Ring-Rail & Transit Oriented Development,Madhya Pradesh,Gwalior,Urban Metros & Smart Cities,873.3,1076,2.1,13,2,True,True,0.0,0.0,Medium,5.7,Notification (Sec 11),86,1
LA-MA-2026-0770,Nashik Block-IV Mineral Extraction & Processing Node,Maharashtra,Nashik,Mining & Coal Exploration,372.0,516,70.5,76,1,True,True,32.7,44.7,Medium,4.8,Compensation Disbursement,88,1
LA-TA-2026-0771,Madurai Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Madurai,Renewable Energy & Solar Parks,583.5,805,36.0,37,3,True,True,10.4,2.9,Medium,4.4,Compensation Assessment,105,1
LA-OD-2026-0772,Balasore Multimodal Logistics Hub & Industrial Township,Odisha,Balasore,Industrial Corridors & SEZ,900.9,2245,88.6,18,0,True,True,66.8,67.2,High,5.4,Final Acquisition Complete,4,0
LA-TA-2026-0773,Salem Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Salem,Renewable Energy & Solar Parks,231.1,530,98.4,4,0,True,True,73.7,65.5,Medium,3.7,Possession (Sec 38),0,0
LA-MA-2026-0774,Nagpur Bypass 6-Lane Expressway Expansion,Maharashtra,Nagpur,Highways & Expressways,1080.3,2141,71.0,2,1,True,True,85.1,97.6,Medium,4.6,Final Acquisition Complete,3,0
LA-MA-2026-0775,Pune Ring-Rail & Transit Oriented Development,Maharashtra,Pune,Urban Metros & Smart Cities,835.4,1505,10.3,2,0,False,True,0.0,0.0,High,4.2,Land Survey & Demarcation,31,0
LA-AN-2026-0776,Visakhapatnam Dedicated Freight Rail Freight Corridor & Terminal,Andhra Pradesh,Visakhapatnam,Railways & Dedicated Freight,380.7,348,92.9,10,0,True,True,79.1,54.9,Low,4.5,Final Acquisition Complete,7,0
LA-MA-2026-0777,Nashik Dedicated Freight Rail Freight Corridor & Terminal,Maharashtra,Nashik,Railways & Dedicated Freight,377.5,195,97.1,6,1,True,True,88.8,72.1,High,5.1,Possession (Sec 38),0,0
